1760
02/20/18,11403.7
05/16/17,1734.45
05/15/17,1738.43
05/14/17,1808.91
05/13/17,1804.91
05/12/17,1724.24
05/11/17,1848.57
05/10/17,1787.13
05/09/17,1755.36
05/08/17,1723.35
05/07/17,1596.71
05/06/17,1578.8
05/05/17,1555.45
05/04/17,1537.67
05/03/17,1490.09
05/02/17,1452.82
05/01/17,1421.6
04/30/17,1347.89
04/29/17,1321.79
04/28/17,1316.48
04/27/17,1317.73
04/26/17,1281.08
04/25/17,1265.49
04/24/17,1250.15
04/23/17,1207.21
04/22/17,1231.71
04/21/17,1222.05
04/20/17,1229.08
04/19/17,1210.29
04/18/17,1211.67
04/17/17,1193.91
04/16/17,1182.94
04/15/17,1172.52
04/14/17,1167.54
04/13/17,1169.28
04/12/17,1200.37
04/11/17,1205.01
04/10/17,1187.13
04/09/17,1187.87
04/08/17,1175.95
04/07/17,1176.9
04/06/17,1182.68
04/05/17,1124.78
04/04/17,1133.25
04/03/17,1143.81
04/02/17,1102.17
04/01/17,1080.5
03/31/17,1071.79
03/30/17,1026.43
03/29/17,1039.97
03/28/17,1047.15
03/27/17,1045.77
03/26/17,966.73
03/25/17,972.78
03/24/17,937.52
03/23/17,1038.59
03/22/17,1049.14
03/21/17,1120.54
03/20/17,1054.23
03/19/17,1036.74
03/18/17,973.82
03/17/17,1100.23
03/16/17,1187.81
03/15/17,1249.61
03/14/17,1240
03/13/17,1231.92
03/12/17,1221.38
03/11/17,1175.83
03/10/17,1116.72
03/09/17,1188.49
03/08/17,1150
03/07/17,1223.54
03/06/17,1272.83
03/05/17,1267.12
03/04/17,1255.15
03/03/17,1274.99
03/02/17,1251.01
03/01/17,1222.5
02/28/17,1179.97
02/27/17,1179.97
02/26/17,1165.2
02/25/17,1143.84
02/24/17,1173.68
02/23/17,1166.72
02/22/17,1117.44
02/21/17,1115.3
02/20/17,1079.98
02/19/17,1047.87
02/18/17,1054.42
02/17/17,1046.21
02/16/17,1027.44
02/15/17,1007.48
02/14/17,1004.55
02/13/17,990.64
02/12/17,999.18
02/11/17,1004.45
02/10/17,988.67
02/09/17,994.38
02/08/17,1063.07
02/07/17,1061.35
02/06/17,1038.15
02/05/17,1027.34
02/04/17,1042.9
02/03/17,1029.91
02/02/17,1011.8
02/01/17,989.02
01/31/17,970.4
01/30/17,920.38
01/29/17,919.5
01/28/17,921.59
01/27/17,919.75
01/26/17,917.59
01/25/17,901.54
01/24/17,892.69
01/23/17,921.01
01/22/17,924.67
01/21/17,921.79
01/20/17,895.03
01/19/17,899.07
01/18/17,886.62
01/17/17,907.94
01/16/17,831.53
01/15/17,821.8
01/14/17,818.41
01/13/17,823.98
01/12/17,804.83
01/11/17,777.76
01/10/17,907.68
01/09/17,902.83
01/08/17,911.2
01/07/17,908.59
01/06/17,902.2
01/05/17,1013.38
01/04/17,1154.73
01/03/17,1043.84
01/02/17,1021.75
01/01/17,998.33
12/31/16,963.74
12/30/16,961.24
12/29/16,973.5
12/28/16,975.92
12/27/16,933.2
12/26/16,907.61
12/25/16,896.18
12/24/16,898.82
12/23/16,921.98
12/22/16,864.54
12/21/16,834.28
12/20/16,800.88
12/19/16,792.71
12/18/16,790.53
12/17/16,790.83
12/16/16,784.91
12/15/16,778.09
12/14/16,781.48
12/13/16,780.56
12/12/16,780.09
12/11/16,769.73
12/10/16,774.65
12/09/16,772.79
12/08/16,770.81
12/07/16,768.13
12/06/16,764.22
12/05/16,758.7
12/04/16,773.87
12/03/16,771.15
12/02/16,777.94
12/01/16,756.77
11/30/16,745.69
11/29/16,735.6
11/28/16,735.81
11/27/16,732.03
11/26/16,735.38
11/25/16,741.65
11/24/16,740.29
11/23/16,744.59
11/22/16,751.35
11/21/16,739.25
11/20/16,731.03
11/19/16,751.62
11/18/16,751.59
11/17/16,740.98
11/16/16,744.2
11/15/16,711.62
11/14/16,705.02
11/13/16,702.03
11/12/16,705.05
11/11/16,716.41
11/10/16,715.53
11/09/16,723.27
11/08/16,709.85
11/07/16,703.13
11/06/16,711.52
11/05/16,703.42
11/04/16,703.24
11/03/16,688.7
11/02/16,740.83
11/01/16,729.79
10/31/16,700.97
10/30/16,701.86
10/29/16,714.48
10/28/16,689.65
10/27/16,688.31
10/26/16,678.3
10/25/16,657.59
10/24/16,653.76
10/23/16,657.07
10/22/16,657.29
10/21/16,632.83
10/20/16,630.86
10/19/16,630.52
10/18/16,637.96
10/17/16,639.19
10/16/16,641.63
10/15/16,638.65
10/14/16,640.38
10/13/16,636.79
10/12/16,636.19
10/11/16,641.07
10/10/16,618.99
10/09/16,616.75
10/08/16,619.11
10/07/16,617.12
10/06/16,613.02
10/05/16,612.51
10/04/16,610.2
10/03/16,612.13
10/02/16,610.89
10/01/16,613.98
09/30/16,609.74
09/29/16,605.69
09/28/16,604.73
